BOM_KEY,手配号機,PBS部品番号,PBS部品名称,SEG,部品番号,部品名称,Gen,△,SHOP,P／T,EC,QTY,OS_ID,オーダー,ST,仕掛SHOP,着手実績,完了実績,計画納期,小日程MND,所内部品工程,滞留日数（DAYNO）,計画納期識別,完了済識別,再来月まで（着手）,今月まで（着手）,先月まで（着手）,着手個数,SIG（着手）,再来月まで,今月まで,先月まで,完成個数,SIG,見通し,対策,コメント,内作子部品ショーテージ
"TJ-AB",6008,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8900","","11",1,"X000635983","A683100","Z","",45497,45580,"2025-08","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6008,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000663158","A683100","Z","",45685,45852,"2025-08","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6008,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8900","","11",1,"X000635987","A683100","Z","",45505,45604,"2025-08","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6008,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000635989","A683100","Z","",45665,45835,"2025-08","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6009,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8900","","11",1,"X000635979","A683100","Z","",45497,45576,"2025-10","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6009,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8900","","11",1,"X000635981","A683100","Z","",45497,45559,"2025-10","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6009,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8900","","11",1,"X000635983","A683100","Z","",45497,45580,"2025-10","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6009,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000663158","A683100","Z","",45685,45852,"2025-10","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6009,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8900","","11",1,"X000635987","A683100","Z","",45505,45604,"2025-10","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6009,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000635989","A683100","Z","",45665,45835,"2025-10","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6010,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8900","","11",1,"X000635979","A683100","Z","",45497,45576,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6010,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8900","","11",1,"X000635981","A683100","Z","",45497,45559,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6010,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8900","","11",1,"X000635983","A683100","Z","",45497,45580,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6010,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000663158","A683100","Z","",45685,45852,"2025-11","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6010,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8900","","11",1,"X000635987","A683100","Z","",45505,45604,"2025-11","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6010,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000635989","A683100","Z","",45665,45835,"2025-11","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6011,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8900","","11",1,"X000635980","A683100","Z","",45497,45576,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6011,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8900","","11",1,"X000635982","A683100","Z","",45497,45555,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6011,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8900","","11",1,"X000635984","A683100","Z","",45497,45580,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6011,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8900","","11",1,"X000635986","A683100","Z","",45649,45765,"2025-11","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6011,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8900","","11",1,"X000635988","A683100","Z","",45505,45604,"2025-11","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6011,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8900","","11",1,"X000635990","A683100","Z","",45665,45793,"2025-11","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6012,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8900","","11",1,"X000635980","A683100","Z","",45497,45576,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6012,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8900","","11",1,"X000635982","A683100","Z","",45497,45555,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6012,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8900","","11",1,"X000635984","A683100","Z","",45497,45580,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6012,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8900","","11",1,"X000635986","A683100","Z","",45649,45765,"2025-11","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6012,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8900","","11",1,"X000635988","A683100","Z","",45505,45604,"2025-11","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6012,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8900","","11",1,"X000635990","A683100","Z","",45665,45793,"2025-11","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6013,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8900","","11",1,"X000635980","A683100","Z","",45497,45576,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6013,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8900","","11",1,"X000635982","A683100","Z","",45497,45555,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6013,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8900","","11",1,"X000635984","A683100","Z","",45497,45580,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6013,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8900","","11",1,"X000635986","A683100","Z","",45649,45765,"2025-11","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6013,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8900","","11",1,"X000635988","A683100","Z","",45505,45604,"2025-11","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6013,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8900","","11",1,"X000635990","A683100","Z","",45665,45793,"2025-11","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6014,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676749","A683100","Z","",45840,45974,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6014,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676754","A683100","Z","",45840,45912,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6014,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676759","A683100","C","",45841,45944,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6014,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676764","A683100","Z","",45868,46009,"2025-11","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6014,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676769","A683100","Z","",45840,45995,"2025-11","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6014,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676774","A683100","Z","",45862,46029,"2025-11","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6015,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676749","A683100","Z","",45840,45974,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6015,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676754","A683100","Z","",45840,45912,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6015,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676759","A683100","C","",45841,45944,"2025-11","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6015,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676764","A683100","Z","",45868,46009,"2025-11","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6015,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676769","A683100","Z","",45840,45995,"2025-11","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6015,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676774","A683100","Z","",45862,46029,"2025-11","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6016,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676749","A683100","Z","",45840,45974,"2025-12","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6016,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676754","A683100","Z","",45840,45912,"2025-12","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6016,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676759","A683100","C","",45841,45944,"2025-12","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6016,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676764","A683100","Z","",45868,46009,"2025-12","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6016,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676769","A683100","Z","",45840,45995,"2025-12","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","","","",""
"TJ-AB",6016,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676774","A683100","Z","",45862,46029,"2025-12","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","","","",""
"TJ-AB",6017,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676750","A683100","Z","",45947,46042,"2026-04","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6017,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676755","A683100","Z","",45947,46043,"2026-04","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6017,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676760","A683100","Z","",45946,46038,"2026-04","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6017,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676765","A683100","Z","",45909,46051,"2026-04","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6017,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676770","A683100","Z","",45909,46085,"2026-04","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46099","","",""
"TJ-AB",6017,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676775","A683100","Z","",45917,46057,"2026-04","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46063","","",""
"TJ-AB",6018,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676750","A683100","Z","",45947,46042,"2026-04","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6018,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676755","A683100","Z","",45947,46043,"2026-04","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6018,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676760","A683100","Z","",45946,46038,"2026-04","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6018,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676765","A683100","Z","",45909,46051,"2026-04","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6018,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676770","A683100","Z","",45909,46085,"2026-04","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46099","","",""
"TJ-AB",6018,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676775","A683100","Z","",45917,46057,"2026-04","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46063","","",""
"TJ-AB",6019,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676750","A683100","Z","",45947,46042,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6019,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676755","A683100","Z","",45947,46043,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6019,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676760","A683100","Z","",45946,46038,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6019,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676765","A683100","Z","",45909,46051,"2026-05","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6019,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676770","A683100","Z","",45909,46085,"2026-05","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46099","","",""
"TJ-AB",6019,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676775","A683100","Z","",45917,46057,"2026-05","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46063","","",""
"TJ-AB",6020,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676750","A683100","Z","",45947,46042,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6020,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676755","A683100","Z","",45947,46043,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6020,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676760","A683100","Z","",45946,46038,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6020,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676765","A683100","Z","",45909,46051,"2026-05","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","","","",""
"TJ-AB",6020,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676770","A683100","Z","",45909,46085,"2026-05","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46099","","",""
"TJ-AB",6020,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676775","A683100","Z","",45917,46057,"2026-05","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46063","","",""
"TJ-AB",6021,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676751","A683100","Z","",45989,46105,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","46128","","",""
"TJ-AB",6021,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676756","A683100","Z","",45989,46111,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","46128","","",""
"TJ-AB",6021,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676761","A683100","Z","",45986,46111,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","46128","","",""
"TJ-AB",6021,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676766","A683100","Z","",45909,46092,"2026-05","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","46090","","",""
"TJ-AB",6021,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676771","A683100","Z","",45909,46085,"2026-05","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46090","","",""
"TJ-AB",6021,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676776","A683100","Z","",45917,46094,"2026-05","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46128","","",""
"TJ-AB",6022,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676751","A683100","Z","",45989,46105,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","46128","","",""
"TJ-AB",6022,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676756","A683100","Z","",45989,46111,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","46128","","",""
"TJ-AB",6022,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676761","A683100","Z","",45986,46111,"2026-05","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","46128","","",""
"TJ-AB",6022,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676766","A683100","Z","",45909,46092,"2026-05","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","46090","","",""
"TJ-AB",6022,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676771","A683100","Z","",45909,46085,"2026-05","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46090","","",""
"TJ-AB",6022,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676776","A683100","Z","",45917,46094,"2026-05","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46128","","",""
"TJ-AB",6023,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676751","A683100","Z","",45989,46105,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","46128","","",""
"TJ-AB",6023,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676756","A683100","Z","",45989,46111,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","46128","","",""
"TJ-AB",6023,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676761","A683100","Z","",45986,46111,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","46128","","",""
"TJ-AB",6023,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676766","A683100","Z","",45909,46092,"2026-06","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","46090","","",""
"TJ-AB",6023,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676771","A683100","Z","",45909,46085,"2026-06","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46090","","",""
"TJ-AB",6023,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676776","A683100","Z","",45917,46094,"2026-06","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46128","","",""
"TJ-AB",6024,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676751","A683100","Z","",45989,46105,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","46128","","",""
"TJ-AB",6024,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676756","A683100","Z","",45989,46111,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","46128","","",""
"TJ-AB",6024,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676761","A683100","Z","",45986,46111,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","46128","","",""
"TJ-AB",6024,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676766","A683100","Z","",45909,46092,"2026-06","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","46090","","",""
"TJ-AB",6024,"V38B00050-101","ENGINE ASSY","710","95B15405-103","CAP,FUEL,SUPPLY",3,"","8A40","","11",1,"X000676771","A683100","Z","",45909,46085,"2026-06","",0,"","先月まで","完了",278,251,237,309,"青",224,193,180,211,"黄","46090","","",""
"TJ-AB",6024,"V38B00050-101","ENGINE ASSY","710","95B15407-103","SHAFT REAR",3,"","8A40","","11",1,"X000676776","A683100","Z","",45917,46094,"2026-06","",0,"","先月まで","完了",261,224,205,303,"青",224,193,180,213,"黄","46128","","",""
"TJ-AB",6025,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP1","T/P-EBW",3,"","8A40","","11",1,"X000676752","A683100","Z","",46006,46128,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,208,"黄","","","",""
"TJ-AB",6025,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP2","T/P-EBW",3,"","8A40","","11",1,"X000676757","A683100","Z","",46006,46111,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,224,"青","","","",""
"TJ-AB",6025,"V38B00050-101","ENGINE ASSY","710","95B15402-101TP3","T/P-EBW",3,"","8A40","","11",1,"X000676762","A683100","Z","",46006,46160,"2026-06","",0,"","先月まで","完了",278,251,237,277,"黄",224,193,180,212,"黄","","","",""
"TJ-AB",6025,"V38B00050-101","ENGINE ASSY","710","95B15404-103","SHAFT,FUEL SUPPL",3,"","8A40","","11",1,"X000676767","A683100","Z","",45989,46112,"2026-06","",0,"","先月まで","完了",261,224,205,306,"青",224,193,180,215,"黄","46135","","",""
